TAX_ID,ART45,ART46,ART47,ART48,ART49,ART50,CIGOMA4,CIGOMD18,DELGOM54,DELGOM55,DELGOM56,DELGOM57,DELGOM58,DELGOM59,DELGOM60,DSANT06,DSANT08,DSANT09,DSANT11,DSANT95,GBGOC44,GBGOC45,GBGOC47,GYRPAC92,HRSPAC47,KJGOM4,KJGOM5,KJGOM6,KOR52,KOR58,LOKART30,LOKART60,LOKART62,LOKART95,MARPAC23,SMMPAC33,SMMPAC46
TAX_ID_35069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241,0,0,0,0,0,0,0,0.000111,0,0,0.000498,0,0,0,0
TAX_ID_35422,0,0,0,0.000241,0,0,0,0.000256,0,0,0,0,0,0,0,0.000432,0.000773,0,0.000215,0,0.000333,0.000241,0.00044,0.001021,0,0,0,0.005275,0.000188,0.000445,0.002419,0.000721,0.000747,0.000567,0,0.000172,0.000753
TAX_ID_35581,0.000204,0.000082,0.00029,0,0,0.000207,0.000093,0.000256,0,0,0,0,0.00236,0,0.001235,0,0.000258,0,0,0,0.001165,0.000241,0.00011,0,0,0,0.000282,0.004615,0.000094,0,0.00044,0.000721,0.000747,0,0,0.000517,0
TAX_ID_35675,0.000409,0.000082,0.000193,0.000722,0.00127,0.000207,0.000093,0,0,0,0,0,0,0,0,0,0.000258,0,0,0,0.000166,0.000241,0.000769,0,0,0,0,0,0.000188,0.000223,0,0,0,0,0,0.000172,0
TAX_ID_358446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_37471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111,0,0,0,0,0,0,0
TAX_ID_37945,0,0,0.000097,0,0,0,0.000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001099,0,0,0.000567,0,0,0
TAX_ID_38254,0.000511,0.000818,0.000097,0.000963,0.000254,0.000414,0.00028,0.000513,0,0.002483,0.006287,0,0.00236,0,0.002469,0.005613,0.000258,0,0.000645,0,0.000666,0.000724,0.001539,0,0.000691,0,0.000564,0,0.000188,0.001448,0.001319,0,0.000747,0.000567,0.000958,0.001896,0.001318
TAX_ID_38410,0.000204,0.000082,0,0,0.000254,0,0,0.000256,0,0,0,0,0.00118,0,0.002469,0,0.002835,0,0,0.000099,0.000166,0,0,0,0.000691,0,0,0.001319,0.000282,0.000223,0,0,0.001245,0.000567,0,0,0
TAX_ID_388447,0.002043,0.00229,0.002029,0.002407,0.001778,0.002279,0.002144,0.006664,0.002539,0.032279,0.024101,0.006969,0.022422,0.015232,0.020991,0.000863,0.003351,0.000556,0.00215,0,0.011486,0.015688,0.003846,0,0.008981,0.001858,0.006202,0.012527,0.002536,0.002227,0.005058,0.01082,0.00772,0.005099,0.001437,0.012237,0.015814
TAX_ID_39119,0.000409,0.000409,0.000097,0,0.000508,0.000414,0,0,0,0,0,0,0,0,0,0,0.000258,0.000278,0.000215,0,0.000166,0,0.000549,0,0.000691,0,0,0,0.00047,0.00412,0,0,0,0,0,0.000517,0.000941
TAX_ID_39236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_402684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_402688,0.000817,0.000654,0.000386,0.000241,0.001016,0.001036,0.000093,0.001794,0.002539,0.001242,0,0,0,0,0,0,0,0.000278,0.00043,0.000395,0.001165,0.004344,0.000879,0.001021,0.002072,0.000372,0.000846,0.001319,0.000658,0.000668,0.00044,0.003607,0.000747,0.003399,0,0.001379,0.001318
TAX_ID_402711,0,0,0.000193,0.000241,0,0,0.000186,0,0,0,0,0,0,0,0,0.000432,0,0,0,0.000395,0,0,0.00011,0,0,0,0.001128,0,0.000188,0,0.00022,0,0,0,0,0.000172,0.000188
TAX_ID_404263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_404265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_40674,0.070795,0.065179,0.072838,0.074604,0.064518,0.065667,0.058738,0.140461,0.076178,0.116702,0.102692,0.106279,0.164037,0.1739,0.13829,0.13341,0.065211,0.072531,0.082783,0.023514,0.177121,0.201533,0.213857,0.068379,0.123659,0.067825,0.090216,0.178679,0.06792,0.079174,0.262992,0.222176,0.294593,0.287815,0.078076,0.172698,0.125381
TAX_ID_414999,0.005721,0.00507,0.00512,0.003851,0.00635,0.006836,0.001492,0.002563,0.002539,0.003725,0.001048,0.002613,0.00118,0,0.001235,0.00993,0.005671,0.011394,0.005161,0.000395,0.002497,0.001931,0.001868,0.001021,0.000691,0.000929,0.000846,0.002637,0.004979,0.011247,0.002859,0.001443,0.000996,0.004533,0.005269,0.007584,0.003012
TAX_ID_42113,0.000204,0.000245,0.00058,0,0.000254,0.000414,0.00028,0,0,0,0,0,0.00118,0,0,0.000432,0.000258,0,0.000215,0,0.000999,0.000483,0,0,0.002072,0.000372,0.000282,0,0.000282,0.000334,0.001979,0.000721,0.000249,0,0,0.001206,0.001883
TAX_ID_42242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_422676,0.00286,0.002453,0.002125,0.001203,0.003556,0.005386,0.000186,0.003076,0,0.004966,0.003144,0,0.00236,0.002539,0.002469,0.037994,0.002835,0.007781,0.001935,0.000198,0.016813,0.020757,0.014946,0.002041,0.004145,0.001672,0.000564,0.002637,0.001973,0.002004,0.028146,0.002885,0.010459,0.010198,0.000479,0.018959,0.006024
TAX_ID_42382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443,0,0,0,0,0
TAX_ID_42813,0,0,0,0.000241,0.000254,0.000621,0.000186,0.000513,0,0,0,0,0,0,0,0,0,0,0.000215,0,0,0,0.000549,0,0,0,0,0,0,0.007906,0,0,0,0,0,0.000172,0.000377
TAX_ID_431957,0,0,0,0,0,0,0.000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_432002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_432003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_432004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_432005,0.000102,0.000082,0.000193,0,0,0.000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166,0,0,0,0,0.000372,0,0,0,0,0,0,0.000498,0,0,0,0.000188
TAX_ID_432025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_44578,0.001124,0.000327,0.000966,0.000481,0.000254,0.001243,0.000559,0.001025,0.00127,0.002483,0.001048,0.001742,0,0.003808,0,0.003886,0.000516,0,0.000645,0.000988,0.001332,0.001207,0.003077,0.001021,0.010362,0.000372,0.000282,0.005275,0.001033,0.001002,0.002639,0.005771,0.010957,0.003966,0.000479,0.002413,0.004895
TAX_ID_446134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_447827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX_ID_447830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
